Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
A27377	We should subsidize Wikipedia	against	['it', 'is', 'a', 'useful', 'site', 'but', 'no', 'need', 'to', 'subsidize', 'wikipedia', 'the', 'site', 'can', 'get', 'by', 'with', 'private', 'funding', 'like', 'it', 'has', 'all', 'these', 'years', 'and', 'besides', 'government', 'has', 'much', 'more', 'important', 'needs', 'to', 'subsidize', 'like', 'health', 'care']	0	0	1
A27378	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'protects', 'the', 'ideas', 'that', 'will', 'lead', 'to', 'a', 'solid', 'invention/investment', 'and', 'therefore', 'need', 'to', 'be', 'protected', 'not', 'abolished']	1	0	1
A27381	We should adopt libertarianism	against	['Libertarianism', 'provides', 'little', 'to', 'no', 'support', 'for', 'those', 'at', 'the', 'bottom', 'and', 'would', 'not', 'attain', 'equitable', 'outcomes', 'for', 'society']	0	0	1
A27383	We should adopt an austerity regime	against	['doing', 'such', 'a', 'thing', 'will', 'destroy', 'the', 'economy', 'and', 'put', 'people', 'out', 'of', 'jobs']	0	0	1
A27428	We should subsidize student loans	against	['student', 'loans', 'shouldnt', 'be', 'subsidized', 'because', 'youre', 'limited', 'in', 'the', 'amount', 'that', 'you', 'can', 'borrow']	1	1	1
A27433	We should ban telemarketing	against	['telemarketing', 'allows', 'people', 'that', 'cannot', 'find', 'other', 'jobs', 'to', 'be', 'contributer', 'to', 'the', 'economy', 'and', 'tax', 'base', 'along', 'with', 'the', 'fact', 'that', 'these', 'calls', 'can', 'be', 'ignored', 'with', 'an', 'answering', 'machine', 'or', 'simply', 'join', 'a', 'no-call', 'list']	0	0	1
A28027	We should subsidize space exploration	against	['space', 'exploration', 'is', 'a', 'bottomless', 'money', 'pit', 'that', 'completely', 'fails', 'to', 'justify', 'the', 'enornomous', 'quantity', 'of', 'revenue', 'pumped', 'into', 'it']	0	0	1
A28033	We should ban algorithmic trading	against	['there', 'is', 'no', 'reason', 'why', 'algorithmic', 'trading', 'should', 'be', 'banned', 'it', 'creates', 'beneficial', 'trading', 'deals', 'and', 'profits', 'for', 'those', 'in', 'the', 'finance', 'sector', 'and', 'can', 'enhance', 'the', 'value', 'of', 'pension', 'funds', 'for', 'instance']	1	0	1
A28059	We should adopt an austerity regime	against	['an', 'austerity', 'regime', 'will', 'cause', 'taxpayers', 'to', 'have', 'to', 'pay', 'more', 'taxes']	0	0	1
A28068	We should limit executive compensation	against	['an', 'owner', 'of', 'a', 'company', 'should', 'be', 'allowed', 'to', 'make', 'as', 'much', 'money', 'as', 'possible']	1	1	1
A28142	We should abolish intellectual property rights	against	['abolishing', 'intellectual', 'property', 'rights', 'removes', 'the', 'financial', 'incentive', 'to', 'innovation']	1	0	1
A28292	We should abolish the Olympic Games	against	['it', 'makes', 'income', 'for', 'the', 'local', 'communities']	0	0	1
A28305	We should ban algorithmic trading	against	['algorithmic', 'trading', 'makes', 'it', 'easier', 'for', 'poor', 'people', 'to', 'get', 'more', 'money', 'all', 'they', 'need', 'to', 'do', 'is', 'come', 'up', 'with', 'an', 'algorithm', 'that', 'makes', 'them', 'more', 'money']	1	0	1
A28320	We should abolish the Olympic Games	against	['we', 'should', 'not', 'abolish', 'the', 'olympic', 'games', 'because', 'it', 'would', 'rob', 'all', 'the', 'hard', 'working', 'athletes', 'of', 'showcasing', 'their', 'skills', 'and', 'earning', 'money', 'from', 'the', 'games', 'and', 'their', 'sponsors']	1	0	1
A28349	We should ban private military companies	against	['the', 'government', 'cannot', 'keep', 'up', 'with', 'the', 'supply', 'and', 'demand', 'of', 'our', 'military', 'and', 'banning', 'private', 'military', 'companies', 'would', 'prove', 'to', 'be', 'detrimental', 'by', 'creating', 'shortage', 'of', 'supplies']	0	0	1
A28368	We should limit executive compensation	against	['Incentive', 'to', 'perform', 'at', 'the', 'highest', 'levels', 'and', 'attractiveness', 'of', 'position', 'are', 'important', 'factors', 'in', 'maintaining', 'a', 'competitive', 'and', 'successful', 'company', 'in', 'a', 'fast', 'moving', 'and', 'aggressive', 'marketplace']	1	0	1
A28390	We should end mandatory retirement	against	['mandatory', 'retirement', 'serves', 'a', 'purpose', 'the', 'job', 'market', 'would', 'be', 'crowded', 'out', 'by', 'those', 'past', 'retirement', 'leaving', 'those', 'entering', 'the', 'work', 'force', 'no', 'jobs', 'that', 'inceases', 'poverty', 'and', 'throws', 'the', 'economy', 'into', 'chaos']	0	0	1
A28428	We should legalize cannabis	against	['more', 'industrial', 'accidents', 'more', 'injuries', 'and', 'truancy', 'rates', 'as', 'a', 'result', 'of', 'marijuana', 'use', 'will', 'hurt', 'businesses', 'by', 'causing', 'loss', 'of', 'productivity']	1	0	1
A28479	We should ban factory farming	against	['factory', 'farming', 'is', 'much', 'more', 'efficient', 'and', 'takes', 'up', 'much', 'less', 'space', 'should', 'we', 'switch', 'large', 'amounts', 'of', 'habitat', 'would', 'have', 'to', 'be', 'destroyed', 'to', 'accommodate', 'this', 'would', 'also', 'increase', 'the', 'prices', 'of', 'meat']	1	0	1
A28493	We should limit executive compensation	against	['executives', 'have', 'a', 'hard', 'job', 'and', 'should', 'be', 'compensated', 'for', 'the', 'high', 'stress', 'job', 'they', 'do']	0	1	1
A29092	We should end mandatory retirement	against	['mandatory', 'retirement', 'encourages', 'renewal', 'and', 'revitalization', 'in', 'the', 'workforce', 'and', 'so', 'should', 'be', 'maintained']	1	1	1
A29152	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'should', 'be', 'protected', 'as', 'intellectual', 'property', 'is', 'the', 'same', 'as', 'physical', 'property']	1	0	1
A29179	We should adopt an austerity regime	against	['austerity', 'regimes', 'are', 'too', 'restrictive', 'too', 'many', 'cuts', 'and', 'would', 'not', 'benefit', 'the', 'citizens', 'of', 'the', 'united', 'states']	1	0	1
A29185	We should end mandatory retirement	against	['mandatory', 'retirement', 'is', 'useful', 'creating', 'a', 'scheme', 'in', 'which', 'old', 'workers', 'retired', 'to', 'give', 'place', 'to', 'young', 'workers', 'permits', 'to', 'revive', 'the', 'economy', 'and', 'brings', 'in', 'fresh', 'ideas', 'and', 'innovation']	1	0	1
A29214	We should ban algorithmic trading	against	['theres', 'no', 'need', 'to', 'ban', 'algorithmic', 'trading', 'as', 'it', 'is', 'a', 'very', 'good', 'system', 'for', 'trading', 'leading', 'to', 'great', 'gains', 'for', 'the', 'investors']	1	0	1
A29265	We should ban algorithmic trading	against	['it', 'tends', 'to', 'more', 'profitable', 'and', 'eliminates', 'human', 'error']	1	0	1
A29268	We should end the use of economic sanctions	against	['economic', 'sanctions', 'should', 'remain', 'as', 'it', 'gives', 'us', 'a', 'leverage', 'against', 'countries', 'who', 'dont', 'obey', 'the', 'rules', 'like', 'iran', 'and', 'north', 'korea']	0	1	1
A29322	We should abolish intellectual property rights	against	['those', 'who', 'produce', 'intellectual', 'projects', 'have', 'certain', 'skills', 'and', 'abilities', 'and', 'should', 'be', 'able', 'to', 'profit', 'from', 'them']	1	0	1
A29389	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'bring', 'tourism', 'to', 'the', 'place', 'hosting', 'it', 'and', 'that', 'can', 'be', 'very', 'beneficial']	0	0	1
A29448	We should adopt an austerity regime	against	['austerity', 'only', 'suppresses', 'the', 'economy', 'and', 'makes', 'the', 'situation', 'worse', 'and', 'for', 'a', 'longer', 'period', 'of', 'time']	0	0	1
A29465	We should limit executive compensation	against	['executive', 'compensation', 'is', 'one', 'of', 'the', 'mechanisms', 'of', 'governments', 'to', 'cover', 'salaries', 'and', 'benefits']	1	0	1
A29481	We should ban telemarketing	against	['if', 'telemarketing', 'was', 'banned', 'thousands', 'of', 'people', 'would', 'lose', 'their', 'jobs', 'and', 'many', 'businesses', 'would', 'go', 'bankrupt']	1	0	1
A30013	We should end the use of economic sanctions	against	['economic', 'sanctions', 'provide', 'an', 'easy', 'way', 'to', 'protest', 'and', 'can', 'easily', 'be', 'reversed', 'when', 'situations', 'change']	1	1	1
A30037	We should subsidize space exploration	against	['space', 'exploration', 'isnt', 'necessary', 'so', 'the', 'money', 'could', 'go', 'to', 'much', 'more', 'useful', 'things', 'such', 'as', 'education', 'for', 'children', 'and', 'providing', 'health', 'care', 'for', 'people']	1	0	1
A30061	We should subsidize student loans	against	['no', 'need', 'to', 'subsidize', 'student', 'loans', 'people', 'can', 'access', 'education', 'by', 'using', 'their', 'own', 'money', 'and', 'time']	0	0	1
A30073	We should subsidize space exploration	against	['space', 'exploration', 'is', 'not', 'yielding', 'anything', 'useful', 'to', 'society', 'and', 'should', 'not', 'be', 'subsidized']	1	0	1
A30099	We should ban factory farming	against	['Factory', 'farming', 'allows', 'for', 'food', 'to', 'be', 'produced', 'at', 'a', 'lower', 'cost', 'than', 'would', 'be', 'possible', 'using', 'other', 'methods']	1	0	1
A30118	We should limit executive compensation	against	['they', 'are', 'at', 'the', 'top', 'and', 'should', 'be', 'able', 'to', 'make', 'as', 'much', 'as', 'possible']	1	1	1
A30234	We should ban factory farming	against	['we', 'shouldnt', 'ban', 'factory', 'farming', 'because', 'it', 'can', 'help', 'improve', 'the', 'economy']	1	0	1
A30293	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'ensure', 'that', 'people', 'or', 'companies', 'can', 'make', 'profits', 'from', 'what', 'they', 'have', 'spent', 'much', 'time', 'and', 'effort', 'in', 'creating']	1	0	1
A30349	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'are', 'important', 'as', 'it', 'gives', 'economic', 'incentive', 'for', 'their', 'creation', 'and', 'helps', 'to', 'stimulate', 'innovation', 'and', 'contribute', 'to', 'the', 'technological', 'progress', 'of', 'countries']	1	0	1
A30359	We should adopt an austerity regime	against	['we', 'should', 'not', 'adopt', 'an', 'austerity', 'regime', 'because', 'it', 'will', 'affect', 'the', 'general', 'populations', 'tremendously', 'severe', 'recession', 'and', 'many', 'other', 'problems']	0	0	1
A30383	We should ban whaling	against	['whaling', 'is', 'profitable', 'for', 'the', 'people', 'that', 'do', 'it', 'and', 'would', 'result', 'in', 'a', 'loss', 'of', 'income', 'and', 'tradition']	0	0	1
A30396	We should subsidize student loans	against	['subsidizing', 'student', 'loans', 'would', 'allow', 'access', 'to', 'funds', 'above', 'the', 'means', 'of', 'the', 'student', 'and', 'the', 'financial', 'consequences', 'in', 'the', 'future', 'including', 'higher', 'interest', 'rates', 'would', 'be', 'financially', 'detrimental']	0	0	1
D01057	India should store the data within the territorial boundaries of the country	against	['We', 'are', 'in', 'a', 'globalized', 'world', 'At', 'present', 'the', 'world', 'is', 'running', 'on', 'the', 'free', 'flow', 'of', 'people', 'goods', 'services', 'and', 'data', 'Data', 'localization', 'laws', 'seem', 'to', 'be', 'a', 'part', 'of', 'protectionist', 'policies', 'which', 'is', 'a', 'threat', 'to', 'the', 'free', 'flow', 'of', 'data']	1	0	1
D01058	India should store the data within the territorial boundaries of the country	against	['The', 'US', 'is', 'against', 'data', 'localization', 'laws', 'Recently', 'at', 'the', 'G20', 'summit', 'Donald', 'Trump', 'the', 'president', 'of', 'the', 'US', 'spoke', 'against', 'data', 'localization', 'Its', 'stance', 'is', 'natural', 'because', 'it', 'increases', 'the', 'operational', 'costs', 'of', 'US', 'companies', 'India-US', 'bilateral', 'relations', 'are', 'important', 'for', 'both', 'countries', 'because', 'we', 'are', 'intertwined', 'in', 'the', 'export', 'and', 'import', 'of', 'IT', 'services', 'professionals', 'and', 'goods', 'etc', 'So', 'imposing', 'data', 'localization', 'laws', 'without', 'threatening', 'Indo-US', 'relations', 'is', 'another', 'challenge']	1	0	1
D01114	We should adapt the viable pay incentive scheme	against	['It', 'has', 'been', 'seen', 'that', 'it', 'is', 'difficult', 'to', 'retain', 'employees', 'in', 'lean', 'times', 'when', 'they', 'are', 'on', 'variable', 'pay', 'schemes', 'Workers', 'who', 'receive', 'commissions', 'do', 'well', 'when', 'business', 'is', 'good', 'but', 'they', 'do', 'poorly', 'when', 'business', 'is', 'bad', 'In', 'times', 'of', 'slow', 'business', 'even', 'top', 'salespeople', 'might', 'have', 'difficulty', 'making', 'enough', 'sales', 'to', 'earn', 'a', 'decent', 'living', 'If', 'the', 'market', 'is', 'slow', 'and', 'commissioned', 'workers', 'can’t', 'earn', 'enough', 'they', 'may', 'look', 'for', 'other', 'employment', 'opportunities', 'In', 'lean', 'times', 'fixed', 'wages', 'can', 'be', 'more', 'effective', 'at', 'keeping', 'employees', 'from', 'leaving', 'for', 'other', 'opportunities']	1	0	1
D01116	We should adapt the viable pay incentive scheme	against	['Mostly', 'sales', 'jobs', 'have', 'a', 'variable', 'component', 'This', 'might', 'negatively', 'impact', 'the', 'employee’s', 'attitude', 'towards', 'customers', 'They', 'may', 'force', 'the', 'customers', 'irrationally', 'just', 'to', 'make', 'profits', 'for', 'themselves', 'They', 'might', 'overstate', 'the', 'price', 'to', 'the', 'customers', 'just', 'to', 'make', 'more', 'profit', 'Whereas', 'an', 'employee', 'with', 'a', 'fixed', 'salary', 'would', 'maintain', 'healthy', 'and', 'positive', 'relations', 'with', 'the', 'customers', 'striking', 'the', 'right', 'balance', 'in', 'their', 'approach']	0	0	1
D02013	We should forbid neo-banks	against	['Due', 'to', 'their', 'technological', 'nature', 'neo-banks', 'do', 'not', 'need', 'any', 'physical', 'bank', 'branches', 'which', 'helps', 'them', 'save', 'on', 'overhead', 'costs', '(the', 'cost', 'of', 'running', 'the', 'business)', 'Thus', 'neo-banks', 'are', 'able', 'to', 'offer', 'lower', 'fees', 'and', 'higher', 'interest', 'rates', 'on', 'checking', 'and', 'savings', 'accounts', 'to', 'customers']	1	0	1
D02047	Companies should fight moonlighting	against	['Some', 'people', 'moonlight', 'to', 'pursue', 'their', 'passion', 'when', 'the', 'earnings', 'from', 'their', 'passion', 'cannot', 'replace', 'the', 'salary', 'from', 'their', 'main', 'job', 'Several', 'entrepreneurs', 'take', 'this', 'route', 'and', 'leave', 'their', 'jobs', 'once', 'they', 'earn', 'enough', 'from', 'their', 'new', 'ventures']	1	0	1
D02048	Companies should fight moonlighting	against	['As', 'per', 'a', 'study', 'published', 'by', 'the', 'Academy', 'of', 'Management', 'Journal', 'in', '2021', 'moonlighting', 'can', 'provide', 'a', 'sense', 'of', 'control', 'and', 'motivation', 'which', 'can', 'improve', 'the', 'productivity', 'of', 'employees']	1	0	1
D02076	We should stop using cash	against	['Technical', 'issues', 'in', 'banking', 'can', 'halt', 'access', 'to', 'our', 'money', 'This', 'can', 'interfere', 'with', 'our', 'daily', 'lives']	0	0	1
D03011	College education should be free for everyone	against	['At', 'present', 'private', 'investments', 'in', 'education', 'led', 'to', 'improvement', 'in', 'the', 'quality', 'of', 'education', 'Without', 'the', 'commercialization', 'of', 'education', 'the', 'quality', 'of', 'education', 'may', 'not', 'improve', 'much']	1	0	1
D03038	Marital rape should be criminalized in India	against	['The', 'most', 'misused', 'law', 'in', 'the', 'Indian', 'judicial', 'system', 'is', 'Section', '498A', 'which', 'allows', 'women', 'to', 'file', 'a', 'case', 'on', 'a', 'husband', 'and', 'his', 'family', 'in', 'case', 'of', 'dowry', 'harassment', 'Many', 'women', 'are', 'using', 'this', 'law', 'to', 'extort', 'money', 'and', 'property', 'from', 'their', 'in-laws', 'If', 'the', 'law', 'on', 'marital', 'rape', 'comes', 'into', 'effect', 'many', 'innocent', 'men', 'will', 'be', 'at', 'threat']	0	0	1
D03041	Cryptocurrencies should be legalized	against	['There', 'will', 'be', 'no', 'sense', 'of', 'security', 'We', 'cannot', 'sleep', 'peacefully', 'because', 'the', 'cryptocurrency’s', 'value', 'keeps', 'on', 'fluctuating', 'Standard', 'currencies', 'fluctuate', 'too', 'but', 'not', 'as', 'high', 'as', 'cryptocurrencies', 'If', 'the', 'value', 'of', 'standard', 'currency', 'falls', 'we', 'can', 'still', 'afford', 'to', 'live', 'in', 'our', 'country', 'because', 'the', 'fall', 'of', 'currency', 'value', 'impacts', 'all', 'fields', 'For', 'example', 'if', 'the', 'prices', 'of', 'groceries', 'rise', 'so', 'do', 'our', 'salaries', 'But', 'if', 'the', 'value', 'of', 'cryptocurrencies', 'like', 'bitcoin', 'falls', 'we', 'will', 'lose', 'our', 'hard-earned', 'money']	0	0	1
D27004	We can rely on Cryptocurrencies like Bitcoins	against	['If', 'value', 'of', 'standard', 'currency', 'falls', 'we', 'can', 'still', 'afford', 'to', 'live', 'in', 'our', 'country', 'because', 'the', 'fall', 'of', 'currency', 'value', 'impacts', 'all', 'fields', 'For', 'example', 'if', 'the', 'prices', 'of', 'groceries', 'rise', 'so', 'does', 'our', 'salaries', 'But', 'if', 'the', 'value', 'of', 'cryptocurrencies', 'like', 'bitcoin', 'falls', 'we', 'will', 'loose', 'our', 'hard', 'earned', 'money']	0	0	1
E01030	Gas and nuclear power should be supported with money from European countries	against	['If', 'we', 'continue', 'investing', 'in', 'climate', 'and', 'environmentally', 'damaging', 'regressive', 'and', 'immensely', 'expensive', 'nuclear', 'power', 'plants', 'or', 'technologies', 'is', 'a', 'mockery', 'of', 'the', 'world', 'and', 'a', 'waste', 'of', 'money', 'and', 'time', 'that', 'we', 'can', 'use', 'for', 'sustainable', 'investments', 'and', 'transformations']	0	0	1
E01054	The best way to save the world from climate change and protect the environment is to encourage everyone to start with themselves and look at what things they can do to help with this problem	against	['It', 'is', 'not', 'about', 'blaming', 'others', 'It', 'is', 'about', 'seeing', 'the', 'situation', 'as', 'it', 'is', 'Recognizing', 'patterns', 'reasons', 'and', 'consequences', 'of', 'our', 'behavior', 'We', 'do', 'not', 'make', 'our', 'choices', 'in', 'a', 'vacuum', 'If', 'it', 'is', 'easier', 'and', 'cheaper', 'to', 'live', 'not', 'sustainably', 'people', 'will', 'do', 'it', 'even', 'if', 'they', 'are', 'conscious', 'of', 'the', 'consequences']	0	0	1
E02055	We need a common migration and asylum policy, based on respect for rights and equal treatment	against	['More', 'illegal', 'and', 'legal', 'migration', 'will', 'lead', 'to', 'more', 'unemployment', 'lower', 'wages', 'more', 'insecurity', 'and', 'less', 'sustainable', 'social', 'systems']	0	0	1
E04002	We need to invest in nuclear energy	against	['Nuclear', 'energy', 'simply', 'is', 'too', 'expensive', 'and', 'hence', 'economically', 'not', 'viable', 'According', 'to', 'the', 'researchers', 'at', 'RethinkX', 'we', 'will', 'see', 'a', 'clean', 'energy', 'disruption', 'in', 'the', 'next', 'ten', 'years', 'which', 'will', 'leave', 'investments', 'in', 'oil', 'coal', 'and', 'nuclear', 'stranded']	0	0	1
E04070	We need Integrated migration and border policy.	against	['Migration', 'has', 'totally', 'gotten', 'out', 'of', 'control', 'The', 'EU', 'refuses', 'to', 'see', 'the', 'magnitude', 'of', 'it', 'Hundreds', 'of', 'millions', 'like', 'to', 'migrate', 'All', 'people', 'without', 'the', 'right', 'language', 'and', 'fitting', 'education', 'The', 'massive', 'numbers', 'of', 'immigrants', 'threaten', 'the', 'existence', 'of', 'EU', 'societies', 'through', 'crime', 'poverty', 'and', 'housing', 'shortage']	0	0	1
E04105	There should be no immigration from non-European or non-first-world countries 	against	['In', 'Conclusion', 'we', 'should', 'say:', 'Europeans', 'go', 'home', 'Go', 'home', 'leave', 'every', 'part', 'of', 'the', 'world', 'where', 'we', 'are', 'making', 'business', 'exploiting', 'cheap', 'labor', 'rare', 'minerals', 'selling', 'arms', 'invading', 'foreign', 'countries', 'and', 'exporting', 'democracy', 'etc']	0	0	1
E05042	The EU should be involved in the creation of a media-funding framework	against	['In', 'other', 'words', 'EU', '(taxpayer)-sponsored', 'propaganda']	0	0	1
E05102	Pay-as-you-go public health insurance funds should only be used for the most serious illnesses	against	['This', 'only', 'works', 'if', 'youre', 'young', 'and', 'healthy', 'otherwise', 'youre', 'a', 'bad', 'risk', 'for', 'private', 'health', 'insurance', 'and', 'it', 'will', 'become', 'even', 'more', 'expensive']	0	0	1
E07035	We do not need immigration from non-European or non-first-world countries 	against	['Migration', 'has', 'been', 'a', 'fact', 'of', 'history', 'and', 'successful', 'societies', 'have', 'found', 'ways', 'to', 'turn', 'migration', 'into', 'strength', 'In', 'our', 'case', 'in', 'order', 'to', 'alleviate', 'the', 'current', 'challenge', 'in', 'the', 'long', 'term', 'we', 'need', 'to', 'alleviate', 'migration', 'pressure', 'by', 'making', 'it', 'attractive', 'for', 'migrants', 'to', 'stay', 'put', 'and', 'help', 'develop', 'their', 'own', 'countries', 'Such', 'a', 'helpful', 'project', 'a', 'European', 'Marshal', 'Plan', 'for', 'Africa', 'would', 'be', 'a', 'good', 'project', 'to', 'invest', 'in', 'The', 'long-term', 'return', 'on', 'investment', 'would', 'be', 'more', 'than', 'financial:', 'A', 'friendly', 'neighbor', 'continent', 'good', 'relationships', 'access', 'to', 'the', 'African', 'market', 'and', 'natural', 'resources', 'That', 'is', 'not', 'a', 'short-term', 'fix', 'And', 'there', 'is', 'no', 'short-term', 'fix', 'We', 'have', 'to', 'play', 'the', 'long', 'game']	1	0	1
E07129	The EU should use promote institutions to improve the relationship between Eastern and Western Europe.	against	['Europe', 'has', 'more', 'than', 'enough', 'ideological', 'disputes', 'within', 'its', 'own', 'borders', 'We', 'must', 'settle', 'those', 'first', '-', 'by', 'falling', 'back', 'on', 'a', 'previous', 'more', 'classical', 'liberal', 'position', 'that', 'was', 'uncontroversial', 'for', 'most', 'of', 'our', 'citizens', 'Countries', 'outside', 'the', 'EU', 'must', 'deal', 'with', 'their', 'own', 'problems', 'as', 'best', 'they', 'can', 'Less', 'interference', 'from', 'Europe', 'is', 'the', 'order', 'of', 'the', 'day', 'not', 'more']	0	1	1
E07249	 The EU should play a major role in a multipolar world	against	['There', 'is', 'enough', 'environmental', 'task', 'to', 'handle', 'and', 'Europe', 'have', 'had', 'its', 'wars', 'But', 'to', 'streamline', 'our', 'powers', 'and', 'therefore', 'try', 'to', 'save', 'huge', 'amounts', 'of', 'money', 'is', 'a', 'no-brainer']	1	0	1
